country,destination,durations,points of interest,budgets,details
USA,"Los Angeles, Santa Barbara, Carmel, San Francisco, Yosemite National Park, Sedona, Monument Valley",8,3,2097,"Day 1 SUMMER ITINERARY:

Depart north up the spectacular California Coast to the first stop in Santa Barbara. Visit a Spanish Mission and learn how these religious outposts were key in the development of the entire region. Continue to Solvang, a quaint Danish community to browse in the local shops. We head north to the world-famous Route #1 where we get to see the spectacular California coastline up close (small vehicles will travel the southern portion of route 1 while full size coaches will travel the 17-mile drive exclusively). After our visit we visit the town of Carmel home to the actor Clint Eastwood. Enjoy some free time to stroll in town before departing to reach our hotel for overnight.

Overnight: SpringHill Suites by Marriott Oakland Airport

WINTER ITINERARY:

Depart north up the spectacular California Coast to the first stop in Santa Barbara. We start our tour when we stop at the heart of downtown at “state street promenade” stroll through the exclusive shops and restaurants at this beautiful part of town which is insulated from traffic while enjoying the architectural beauty, sights and sounds in a peaceful setting. Continue to Santa Barbara beaches and Stearns wharf to “walk on the water” and enjoy the beautiful view of the ocean, we finish our visit at the Spanish Mission Santa Barbara and learn how these religious outposts were key in the development of the entire region. From the mission we continue to Solvang, “the Danish capital of America” a quaint Danish community at the heart of California. Enjoy the Danish-style architecture while browse in the local shops and restaurants. After our lunch break, we head north through Silicon Valley before departing to reach our hotel for overnight.

Overnight: SpringHill Suites by Marriott Oakland Airport. Day 2 Today we understand why San Francisco is one of the most beautiful cities in the world. We start our tour at the Fisherman’s Wharf with a cruise in the world-famous bay, under the Golden Gate Bridge and around the notorious Alcatraz Island. Return to Pier 39 for a leisurely lunch before an afternoon tour that takes in all the city’s famous landmarks, including the Golden Gate Bridge, Union square, Chinatown and Nob Hill. Our tour ends with a night view of the city from the Bay Bridge. Overnight: Modesto – Modesto Hotel (In Winter Springhill Suites Oakland Airport) Day 3 SUMMER ITINERARY:

We head east through the farmlands of the Joaquin Valley to Yosemite National Park. This 1,200 square mile wonderland of forests, lakes, and waterfalls is located in the Sierra Nevada. Stop at El Capitan, Bridal-Veil Falls, and Half Dome to continue for a walk from the Yosemite Visitor Center to reach one of the highest waterfalls in North America (730 meters) Yosemite Falls. After a beautiful day in the park we head down to Stevenson Ranch for the evening. Overnight: Comfort Suites Stevenson Ranch

WINTER ITINERARY: 

Start the day with a visit of Monterrey to include the wharf and Cannery Row. What was once a line of sardine factories along the wharf is now a picturesque haven for people to enjoy a leisurely day while exploring its rich history. We continue our tour of the beautiful California Coast with a visit to the town of Carmel-by-the-sea, home to actor/director Clint Eastwood. Enjoy some free time to stroll in town and enjoy the beautiful boutiques and galleries. We head south to the world-famous Route #1 where we get to see the spectacular California coastline up close (small vehicles will travel the southern portion of route 1 while full size coaches will travel the 17 mile drive exclusively) afternoon drive to Stevenson Ranch for the evening .Overnight: Comfort Suites Stevenson Ranch. Day 4 Today’s route is east through the dessert and Death Valley to arrive at the gambling capital of the world: Las Vegas. We stop for lunch at the outlet mall in Barstow, which is filled with all the famous brand names like, Levi’s, Nike, Reebok, Timberland, Ralph Lauren and more.

In the evening, we take a tour of the strip to see some of the truly amazing hotels and fantasies that are built in the middle of the desert, such as Caesar’s Palace, Luxor, Mirage, Paris, Venetian, Bellagio, New York New York, Treasure Island and more. Finish off the evening at one of the many shows or try your hand at one of the many casinos’, who knows maybe lady luck will be

smiling on you tonight. Overnight: LINQ Hotel. Day 5 After a leisurely breakfast, we leave Las Vegas and make our way to the Hoover Dam, understand how this man-made phenomenon was built and what it did to the area. After our visit, we head back to Las Vegas for a free afternoon to enjoy some of the many and unique attractions or popular shows that the city has to offer. 

Overnight: LINQ Hotel. Day 6 We start the day travelling across the Mojave Desert, and head up the Colorado Plateau and historic route 66, before arriving to Sedona.

Known as the jewel of the desert and considered as one of the most beautiful places in America.

Drive the breathtaking scenic Oak Creek Canyon that descends 2000 feet (610 meters) to the valley floor. We stop for photos of the red rocks and surroundings at the Oak Creek Canyon overlook, and the slide rock state park. Enjoy a lunch break in Sedona where you can browse authentic Indian arts and crafts stores together with unique boutiques and galleries. After our break, we head out to the surrounding desert to visit the Chapel of the Holy Cross, and panoramic views of the Sedona red rock formations including Bell Rock, Courthouse Butte and Cathedral rock.

In the late afternoon, we depart the Sedona area to Flagstaff for overnight. 

Overnight – Country Inn & Suites. Day 7 We start the day heading into Monument valley, one of the Iconic symbols of the American West and one  of the most majestic and photographed points in the world. Deep in the heart of the Navajo nation lies this majestic park, which consists of sandstone masterpieces that tower from 400 – 1000 feet (up to 300 meters) around these sandstone towers you can find mesas buttes shrubs and trees. Our visit starts with a jeep tour

with led by Navajo Indians. The tour will take you down into the valley and you will experience firsthand why the Navajo call this land “like no other place on earth”.  Afterward, we head to the mighty Colorado River, for a visit to “Horseshoe Bend” a spectacular sight unique to this region of the country. In the late afternoon, we arrive to Lake Powell and Page for overnight.

Overnight Clarion Inn . Day 8 We start the day where “The water runs through the rocks” as per the local Navajo folklore. We tour the lower Antelope Canyon and visit the spectacular dunes created by the wind, water and sand; words are not enough to describe these formations created by Mother Nature. After our tour we depart this amazing area and start making our way back to Las Vegas, along the way we stop for a lunch break and then visit the “Valley of Fire” named for the magnificent red sandstone formations created from shifting sands and dunes during the age of the dinosaurs more than 150 million years ago. Our visit is timed to be able to see the appearance of the valley being on “fire” when reflecting the powerful sun’s rays into the valley (weather permitting)

Depart the Park for an early evening arrival in Las Vegas"
USA,"Los Angeles, Santa Barbara, Malibu",5,6,2500,"### Day 01: Arrival in Los Angeles

- **Flight:** Depart from home city to Los Angeles.
- **Other:** Check-in and explore Venice Beach.
- **Hotel:** Loews Santa Monica Beach Hotel.

### Day 02: Los Angeles City Tour

- **Breakfast:** Hotel breakfast.
- **Activities:** Santa Monica Pier, Hollywood, and Rodeo Drive.
- **Hotel:** Loews Santa Monica Beach Hotel.

### Day 03: Malibu Day Trip

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Malibu (1 hour).
- **Activities:** Malibu Pier, Zuma Beach, Point Dume.
- **Hotel:** Loews Santa Monica Beach Hotel.

### Day 04: Santa Barbara Excursion

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Santa Barbara (1.5 hours).
- **Activities:** Santa Barbara Mission, State Street.
- **Hotel:** Hotel Californian, Santa Barbara.

### Day 05: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from Los Angeles."
USA,"Miami, Orlando, Key West, Tampa",7,10,3800,"### Day 01: Arrival in Miami

- **Flight:** Depart from home city to Miami.
- **Hotel:** Fontainebleau Miami Beach.

### Day 02: Miami Beach & City Tour

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit South Beach, Art Deco District, and Little Havana.
- **Hotel:** Fontainebleau Miami Beach.

### Day 03: Miami to Key West

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Key West (3 hours).
- **Activities:** Explore the Southernmost Point, Ernest Hemingway Home, and Mallory Square.
- **Hotel:** The Gates Hotel Key West.

### Day 04: Key West to Orlando

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Orlando (7 hours).
- **Activities:** Visit the Kennedy Space Center.
- **Hotel:** Waldorf Astoria Orlando.

### Day 05: Disney World Adventure

- **Breakfast:** Hotel breakfast.
- **Activities:** Full day at Magic Kingdom and Epcot.
- **Hotel:** Waldorf Astoria Orlando.

### Day 06: Orlando to Tampa

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Tampa (1 hour).
- **Activities:** Visit Busch Gardens and Ybor City.
- **Hotel:** The Westin Tampa Bay.

### Day 07: Return to Miami & Flight Back

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive back to Miami.
- **Flight:** Return flight home."
USA,Montana (Glacier National Park),5,6,2400,"### Day 01: Arrival in Kalispell & Transfer to Glacier National Park

- **Flight:** Depart from home city to Kalispell, Montana.
- **Transportation:** Transfer to Glacier National Park (45 minutes).
- **Hotel:** Lake McDonald Lodge or similar.

### Day 02: Going-to-the-Sun Road

- **Breakfast:** Hotel breakfast.
- **Activities:** Scenic drive along Going-to-the-Sun Road, stops at Logan Pass and St. Mary Lake.
- **Hotel:** Lake McDonald Lodge or similar.

### Day 03: Hiking & Wildlife Spotting

- **Breakfast:** Hotel breakfast.
- **Activities:** Hiking the Avalanche Lake Trail, opportunities for wildlife spotting along the way.
- **Hotel:** Lake McDonald Lodge or similar.

### Day 04: Many Glacier Valley

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Many Glacier area (1 hour).
- **Activities:** Hike the Grinnell Glacier Trail, enjoy scenic views of Swiftcurrent Lake.
- **Hotel:** Many Glacier Hotel or similar.

### Day 05: Departure

- **Breakfast:** Hotel breakfast.
- **Transportation:** Transfer back to Kalispell.
- **Flight:** Return flight home from Kalispell."
USA,"Napa Valley, Sonoma",4,5,1800,"### Day 01: Arrival in Napa Valley

- **Flight:** Depart from home city to San Francisco, drive to Napa (1.5 hours).
- **Other:** Check-in and wine tasting at local vineyards.
- **Hotel:** Andaz Napa.

### Day 02: Napa Valley Wine Tour

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit renowned wineries such as Castello di Amorosa, Robert Mondavi.
- **Hotel:** Andaz Napa.

### Day 03: Sonoma Wine Tasting

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Sonoma (30 minutes).
- **Activities:** Explore Sonoma Plaza, vineyards, and tasting rooms.
- **Hotel:** Fairmont Sonoma Mission Inn.

### Day 04: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from San Francisco."
USA,"Nashville, Great Smoky Mountains",5,6,2400,"### Day 01: Arrival in Nashville

- **Flight:** Depart from home city to Nashville.
- **Other:** Check-in and relax at the hotel.
- **Hotel:** Omni Nashville Hotel.

### Day 02: Nashville Music Scene

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit Country Music Hall of Fame, Broadway music venues.
- **Hotel:** Omni Nashville Hotel.

### Day 03: Drive to Smoky Mountains

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Great Smoky Mountains National Park (3 hours).
- **Activities:** Explore Cades Cove and Clingmans Dome.
- **Hotel:** Gatlinburg Lodge.

### Day 04: Smoky Mountains Adventure Day

- **Breakfast:** Hotel breakfast.
- **Activities:** Hiking, scenic drives, and wildlife spotting.
- **Hotel:** Gatlinburg Lodge.

### Day 05: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from Nashville."
USA,"Nashville, Memphis, Natchez, New Orleans",10,4,5243,"Join us for a little jazz, home cookin' from local Southerners, country music and a whole lot of Rock 'n' Roll on this inspiring American South tour showcasing the rich culture of Memphis, Nashville, Natchez and New Orleans, plus a trip to Elvis’s iconic Graceland. Day 1 The beating heart of America's Music City will chart your pace as you prepare to embark on a leisurely pilgrimage to discover the tastes and sounds of the South. This evening, join your Travel Director and fellow travellers for a Welcome Dinner. Day 2 The famous Nashville Sound comes alive this morning as RCA Studio B reveals the legends of Elvis Presley, Jim Reeves and Roy Orbison. Dive Into Culture and gain insights into the life and music of Johnny Cash during a private performance of original Cash tunes with one of Johnny's family members. Our acoustic journey continues with a visit to the Country Music Hall of Fame and Museum to see Elvis' Solid Gold Cadillac limousine and Jim Reeves' tuxedo jacket. This evening, enjoy a live show at the iconic Grand Ole Opry. Day 3 Continue your discovery of Nashville by exploring the Johnny Cash Museum. With the remainder of the day at your leisure choose to visit the Ryman Auditorium, where Johnny & June first met, a hop-on-hop-off trolley, or a memorable MAKE TRAVEL MATTER® visit to the National Museum of African American Music - celebrating the music genres created, inspired and influenced by African Americans. Or perhaps you'll enjoy the opportunity to amble through Broadway's honky-tonk scene or enjoy the gut-busting flavours of homemade chicken or biscuits. Day 4 Head to Memphis' famous Beale Street, the birthplace of Blues, Soul, and Rock 'n' Roll, for a tour where we'll meet a musician and Local Specialist to learn about the musical heritage of Memphis. Continue your Memphis sightseeing with a visit to the Lorraine Motel where civil rights activist Dr. Martin Luther King Jr. was tragically assassinated and one of the most significant locations of the Civil Rights Movement. Then MAKE TRAVEL MATTER® as you explore one of the most significant sites in town and one of the premier heritage and cultural museums, the National Civil Rights Museum. “Walk through history” in interactive exhibits that show how the heroes and lessons from the civil rights movement continue to impact equality all over the world. Enjoy a Regional Dinner of Southern cuisine this evening, capping off your tour of Memphis, past and present. Day 5 Worship at the altar of the King, Elvis Presley, and head to Graceland, paying tribute to the man who changed the face of American popular music and culture. Then, pay a visit to Sun Studios, which sought to immortalize the raw energy of Beale Street, recording the first Rock 'n' Roll single in 1951. This evening is free. Day 6 Kick off the day’s sightseeing with a musical morning at the Memphis Rock 'n' Soul Museum exploring the blues, country, and gospel of the rural South before leaving for Natchez, Mississippi. You’ll arrive in Natchez on the banks of the Mississippi, surrounded by the antebellum homes. The best way to experience Natchez is with a taste of Southern hospitality and you’ll experience all this and more at tonight’s memorable Be My Guest experience at one of the region’s beautiful historic, private homes for a meal. Connect With Locals as hosts who have lived in the area for generations open their doors and share their stories as you enjoy dinner and backyard cocktails like Planter’s Punch paired with elevated Southern fare. Day 7 Today your travels take you deeper into an important part of Southern history. On this morning’s visit to a working cotton plantation, Frogmore Plantation and Gins, learn about Natchez planters and slavery in the South. Tour the property boasting 19 restored antebellum structures and equipment dating from the early 1800's including a Smithsonian quality steam gin listed on the National Register. You’ll learn how cotton was made and most importantly gain a better understanding of slavery in the South. Your tour brings you back into the present with a stop at its currently operating 900 bales-per-day cotton gin. Day 8 Let the good times roll in New Orleans today, tracing the cosmopolitan history of one of America's oldest cities with a Local Specialist, stopping at City Park and one of the ornate above-ground cemeteries. Spend the afternoon soaking up the laid-back vibes of The Big Easy. The afternoon is yours to explore on your own. Day 9 Today is yours to explore the French, Spanish and Creole sights and sounds of New Orleans. Why not join an optional experience at the Jean Lafitte National Historical Park exploring the scenic swamp and bayou, or take a stroll down Magazine Street for plenty of regional food and shopping. This evening, join your Travel Director and new friends for a memorable dinner including a private cooking demonstration hosted by a local chef showcasing Creole flavours at the New Orleans School of Cooking. Day 10 For now, it's ‘Au Revoir' New Orleans, but not ‘Adieu'. Make your own way to New Orleans International Airport or extend your stay in New Orleans."
USA,"New Orleans, Nashville, Memphis, Charleston",8,11,3800,"### Day 01: Arrival in New Orleans

- **Flight:** Depart from home city to New Orleans.
- **Hotel:** The Roosevelt New Orleans.

### Day 02: New Orleans Tour

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit the French Quarter, St. Louis Cathedral, and take a steamboat cruise on the Mississippi River.
- **Hotel:** The Roosevelt New Orleans.

### Day 03: New Orleans to Nashville

- **Breakfast:** Hotel breakfast.
- **Transportation:** Fly to Nashville (1.5 hours).
- **Activities:** Visit the Country Music Hall of Fame, Grand Ole Opry, and the Parthenon.
- **Hotel:** The Hermitage Hotel.

### Day 04: Nashville to Memphis

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Memphis (3 hours).
- **Activities:** Explore Graceland, Sun Studio, and Beale Street.
- **Hotel:** The Peabody Memphis.

### Day 05: Memphis to Charleston

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Charleston (6 hours).
- **Activities:** Walk through the historic district, visit Waterfront Park, and explore Fort Sumter.
- **Hotel:** The Mills House Wyndham Grand Hotel.

### Day 06: Charleston Tour

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit Magnolia Plantation and Gardens, Boone Hall Plantation, and the Battery promenade.
- **Hotel:** The Mills House Wyndham Grand Hotel.

### Day 07: Return to New Orleans

- **Breakfast:** Hotel breakfast.
- **Transportation:** Fly back to New Orleans.
- **Hotel:** The Roosevelt New Orleans.

### Day 08: Return Flight

- **Breakfast:** Hotel breakfast.
- **Flight:** Depart New Orleans and return home."
USA,"New York City, Niagara Falls",5,7,2100,"### Day 01: Arrival in New York City

- **Flight:** Depart from home city to New York City.
- **Other:** Check-in and relax at the hotel.
- **Hotel:** The Westin New York at Times Square.

### Day 02: New York City Highlights

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit Central Park, Statue of Liberty, Times Square, and Empire State Building.
- **Hotel:** The Westin New York at Times Square.

### Day 03: Niagara Falls Excursion

- **Breakfast:** Hotel breakfast.
- **Transportation:** Train to Niagara Falls (5 hours).
- **Activities:** Maid of the Mist boat tour, Niagara Falls State Park.
- **Hotel:** Sheraton Niagara Falls.

### Day 04: Return to NYC & Museum Day

- **Breakfast:** Hotel breakfast.
- **Transportation:** Train back to NYC.
- **Activities:** Visit the Metropolitan Museum of Art, American Museum of Natural History.
- **Hotel:** The Westin New York at Times Square.

### Day 05: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from New York City."
USA,"New York City, Philadelphia, Washington D.C., Boston",7,10,2500,"On Day 1, travelers arrive in New York City, flying in from their home city and checking into the Times Square Hotel or an equivalent accommodation. Day 2 begins with a hotel breakfast, followed by visits to iconic NYC landmarks including Central Park, the Statue of Liberty, the Empire State Building, and Times Square, before returning to the same hotel.

On Day 3, after breakfast, the itinerary features explorations of the Brooklyn Bridge, Brooklyn Museum, and MET Museum, with accommodations remaining at the Times Square Hotel. Day 4 includes a day trip to Philadelphia, starting with a 1.5-hour train ride. Travelers visit the Liberty Bell, Independence Hall, and Reading Terminal Market before returning to their NYC hotel.

Day 5 involves a 3-hour train journey to Washington D.C., where travelers explore the National Mall, Lincoln Memorial, and White House. They stay overnight at a D.C. hotel or similar accommodation. On Day 6, guests embark on a 4-hour train ride to Boston for a day trip, visiting the Freedom Trail, Boston Harbor, and Quincy Market, before heading back to their NYC hotel.

The trip concludes on Day 7, with breakfast at the hotel and a return flight home from New York City."
USA,"New York City, Washington D.C., Philadelphia, Niagara Falls",7,12,3500,"### Day 01: Flight to New York City

- **Flight:** Depart from home city to New York City.
- **Hotel:** Check-in to Hotel Pennsylvania or equivalent.

### Day 02: New York City

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit Times Square, Central Park, Empire State Building, and the Metropolitan Museum of Art.
- **Transportation:** Subway to various attractions.
- **Hotel:** Return to Hotel Pennsylvania.

### Day 03: New York City & Travel to Washington D.C.

- **Breakfast:** Hotel breakfast.
- **Activities:** Morning visit to the Statue of Liberty and Ellis Island.
- **Transportation:** Train to Washington D.C. (3.5 hours).
- **Hotel:** The Darcy Hotel.

### Day 04: Washington D.C. Tour

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit the National Mall, Lincoln Memorial, Washington Monument, and the U.S. Capitol.
- **Hotel:** The Darcy Hotel.

### Day 05: Philadelphia

- **Breakfast:** Hotel breakfast.
- **Transportation:** Travel to Philadelphia (2 hours).
- **Activities:** Visit Independence Hall, Liberty Bell, and the Philadelphia Museum of Art.
- **Hotel:** Philadelphia Marriott Downtown.

### Day 06: Niagara Falls

- **Breakfast:** Hotel breakfast.
- **Transportation:** Fly to Buffalo, then drive to Niagara Falls (30 minutes).
- **Activities:** Visit Niagara Falls, take a boat ride on the Maid of the Mist.
- **Hotel:** Sheraton on the Falls.

### Day 07: Return to New York & Flight Back

- **Breakfast:** Hotel breakfast.
- **Activities:** Free time at Niagara Falls.
- **Transportation:** Drive back to Buffalo, flight back to New York City, and then depart for home."
USA,"Phoenix, Sedona, Monument Valley",6,7,3000,"### Day 01: Arrival in Phoenix

- **Flight:** Depart from home city to Phoenix.
- **Other:** Check-in and relax at the hotel.
- **Hotel:** JW Marriott Phoenix Desert Ridge Resort.

### Day 02: Phoenix to Sedona

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Sedona (2 hours).
- **Activities:** Red Rock Scenic Byway, Chapel of the Holy Cross, and Bell Rock hike.
- **Hotel:** Sedona Rouge Hotel & Spa.

### Day 03: Sedona & Grand Canyon

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Grand Canyon South Rim (2 hours).
- **Activities:** Visit viewpoints along the South Rim, optional helicopter tour.
- **Hotel:** Grand Canyon Lodge.

### Day 04: Monument Valley

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Monument Valley (3 hours).
- **Activities:** Guided tour of Monument Valley Tribal Park.
- **Hotel:** The View Hotel.

### Day 05: Return to Phoenix

- **Breakfast:** Hotel breakfast.
- **Transportation:** Scenic drive back to Phoenix.
- **Hotel:** JW Marriott Phoenix Desert Ridge Resort.

### Day 06: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from Phoenix."
USA,"Portland, Bar Harbor, Acadia National Park",5,6,1800,"### Day 01: Arrival in Portland, Maine

- **Flight:** Depart from home city to Portland, Maine.
- **Other:** Check-in and explore Old Port district.
- **Hotel:** The Press Hotel, Portland.

### Day 02: Portland to Bar Harbor

- **Breakfast:** Hotel breakfast.
- **Transportation:** Scenic drive along the Maine coast to Bar Harbor (3 hours).
- **Activities:** Visit Portland Head Light, stop in coastal towns like Camden and Rockland.
- **Hotel:** Harborside Hotel, Spa & Marina.

### Day 03: Acadia National Park

- **Breakfast:** Hotel breakfast.
- **Activities:** Hike Cadillac Mountain, visit Jordan Pond, and explore Sand Beach.
- **Hotel:** Harborside Hotel, Spa & Marina.

### Day 04: Bar Harbor Leisure Day

- **Breakfast:** Hotel breakfast.
- **Activities:** Whale-watching tour, explore Bar Harbor shops and waterfront.
- **Hotel:** Harborside Hotel, Spa & Marina.

### Day 05: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from Portland."
USA,"Salt Lake City, Canyonlands National Park, Moab, Arches National Park, Capitol Reef National Park, Zion National Park",8,6,4178,"Explore five breathtaking national parks: Arches, Canyonlands, Capitol Reef, Bryce Canyon, and Zion. These comprise the Utah Mighty 5. You’ll get a chance to explore them all on this 8-day guided tour in southern Utah. Join a small group of no more than 14 guests and a private guide on this week-long adventure. Hiking, scenic viewpoints, local eateries, hidden gems, and other fantastic experiences await! Day1 Arrive in Salt Lake City, UT any time today.  Transfer on your own to the Courtyard by Marriott Downtown Salt Lake City.  Hotel Check in is at 4:00 PM.  They can hold your bags if you arrive early so you can go and explore the surrounding area.  Enjoy your evening in Salt Lake City, UT. Day2 Pick up Monday morning at 7:00 AM at the front Lobby of the Courtyard by Marriott. Then enjoy an easy four hour drive through the majestic Wasatch Mountains over Soldier Summit and through the Dinosaur Capital of Utah to Canyonlands National Park.  

You will visit the second district of Canyonlands National Park: Island in the Sky. From this large mesa, you will witness a wilderness of countless canyons, buttes, mesas, and other geological features that were carved over millions of years by the Colorado and Green Rivers. You will get to hike along the rims of the canyon, visit one of the most photographed geological features in the park, Mesa Arch, and hike along the edge of the world out to Grandview Point, Murphy Point, or Upheaval Dome.

Once finished, you will retire to the local hot spots in Moab, UT for dinner and an enjoyable evening before retiring at the Homewood Suites by Hilton (or similar)

Lunch Included. Day3 Arches National Park provides an opportunity to explore some of the 2,000+ arches found within its borders. Some have described this park as timeless, dream-like, or from out of this world. With a variety of geological features including fault lines, petrified sand dunes, arches, bridges, balanced rocks, spires, and many others, the list of possibilities are endless in this landscape of ever changing formations.

Today, wake with the sun and visit Delicate Arch before the crowds arrive. Afterwards, travel further into the park and explore, Park Avenue, Windows Section, Balanced Rock, Courthouse Wash, and other areas on the front south side of the park. Delicate Arch, Landscape Arch, and Double Arch are all on the list of must see formations. Along with these well-known arches, if time allows, you will get the opportunity to explore the Cove of Caves, Garden of Eden, Petrified Sand dunes, Fiery Furnace Viewpoint, Double O Arch and others.

At the end of the day, you will return to Moab, Utah, for one more enjoyable evening before retiring to your hotel. Lodge for the night at the Homewood Suites by Hilton (or similar)

Breakfast & Lunch Included. Day 4 This morning, you will explore the other side of Moab with a scenic drive and hike along the Colorado River to the fantastic Petroglyph Panels, Dinosaur Tracks, and other geological formations found just outside the park.

Later in the morning you will transfer to Capitol Reef National Park along the San Rafael Swell and along the Fremont River with a stop in Green River, Utah, for lunch. (3 hour drive). Capitol Reef National Park is one of the hidden gems of Central Utah. Filled with cliffs, canyons, domes, bridges, petrified wood, geodes, and fruit orchards, it is one of the least visited parks in the US. All of this is tucked into the middle of the Waterfold Pocket, a 100 mile geologic monocline slowly being exposed by erosion.  

With geological formations from the top layers of the Grand Canyon to the top of Mesa Verde, this park offers you the opportunity to experience 15+ unique rock layers all within a small area. Your guide will also share stories of the settlers and Native Americans who lived in this area for thousands of years where you’ll learn of the rich cultural history that goes along with the geological formations in this area. You will also see Petroglyphs and historic buildings left over by those who came before.

Your final stop for the day will be Sulfur Creek Overlook and Panoramic Point. Afterwards, you will retire to Torrey, Utah, for a relaxing evening at Capitol Reef Resort where you will lodge for the night.

Breakfast, Lunch, Dinner Included. Day 5 Enjoy the beautiful sunrise from your hotel balcony before returning to Capitol Reef National Park for a great morning of hiking and exploring more of this park. Options for today include Hickman Bridge, Cassidy Arch, Grand Wash, Cohab Canyon, Chimney Rock, and Sulphur Creek. Each one offers an experience unique to its own area with different rock layers being available for exploration.

Once finished, you will transfer to Bryce Canyon National Park (3-4 hour drive) along the Scenic Route 12, one of the most scenic roads in America.  You will climb over the Aquarius Plateau (topping out at 9,600 feet), drive down into Boulder, Utah, then over the “Hogback” with a drop of hundreds of feet on either side of the narrow road, and traverse the labyrinth of canyons that form the Grand Staircase Escalante Monument.

Once in Bryce Canyon, you will begin with a short hike to Mossy Cave along the East Fork of the Sevier River as it cascades down into the valley of Tropic. (Only runs in the spring, summer, and fall). This will be your first experience in this magical landscape filled with Hoodoo’s and other interesting geological formations.

In the evening, you will get to relax at Bryce Canyon Grand in Bryce City, Utah. For those interested, you can attend the Night Sky/Astronomy program offered by the park service at the visitor’s center. (Available from May to October, weather permitting. Transportation not included)

Breakfast, Lunch, & Dinner Included. Day 6 Sunrise at the Rim of Bryce Canyon offers those willing to wake up with the sun the opportunity to see this landscape transform from a gray mass into a colorful wonderland filled with odd-shaped pillars and walls of rock. Hoodoos are found throughout the world, but these are colored in ways unmatched by any other area on earth. Spanning over 2000 feet in elevation, Bryce Canyon has three distinct climate zones within its borders.

Created by the processes of faulting, geological uplift, and frost wedging, this landscape has transformed itself into a playground for you to enjoy. From a comfortable walk along the rim to hiking the Queen's Garden/Navajo Loop trail or Fairyland Loop trail, you will have a full morning inside the hoodoos, spires, and other geological features in this park. Along with hiking, you have the opportunity to see pronghorns, antelope, deer, and other mammals on this high plateau.

Around lunch time, you will transfer to Zion National Park. (2 hours). Along the way, you will enjoy lunch at one of the many local eateries that are available. Coming into the east entrance of Zion National Park, you will witness the top layers of the largest sand dunes that have ever existed.  You will enjoy the opportunity to see bighorn sheep climbing the area, ponderosa pine trees growing out of the side of sheer cliffs, and the individual layers of sand shaped and altered over millions of years.

After a brief stop at Checkerboard Mesa and a few other prime photo stops, you will have the opportunity to hike up to Canyon Overlook and look 2500 feet down to the bottom of Pine Creek and Zion Canyon. After traversing through the historic 1.1 mile long tunnel and down into the canyon, you will get to enter into the main canyon and continue to see why this landscape was sacred to the Native Americans who lived here for thousands of years.

Once finished, you will transfer to the entrance of the park and into Springdale, Utah, for a relaxing evening. Lodging for the night will be at the Springhill Suites by Marriott. Around this hotel you have art galleries, eateries, and other fantastic shops to explore before calling it a day.

Breakfast & Lunch Included. Day 7 Wake up early and explore the canyon or relax in the shadow of 3000+feet cliffs from the balcony of your hotel. Either way, you can’t go wrong. You can hike the Virgin River Narrows, traverse Angels Landing, walk to the Emerald Pools, or for those wanting to pack in the miles, climb up the East Rim Trail to the top of the park and visit Cable Mountain or Observation Point.

Once noon rolls around, you will depart the park for your journey back to Salt Lake City, Utah. (4.5 hours) Along the way, you will stop for lunch in historic Cedar City, Utah, and another break in Fillmore, Utah. Also you will travel along the Hurricane and Wasatch Fault lines. You should arrive in Salt Lake City by 6:00 pm where you can relax at your hotel for the evening. 

Courtyard by Marriott Downtown Salt Lake City, UT or similar | Meals: B, L. Day 8 Enjoy your morning exploring Salt Lake City. Transfer to the Airport on your own and return home when you need to catch your flight.  Enjoy your flights!
"
